id,time_created,month,create_time,view_count,like_count,share_count,comment_count,voice_to_text,hashtag_names,video_description,cleaned_video_description,tokens,Dominant_Topic,topic_Keywords,Topic_Perc_Contrib
7355772575793843489,2024-04-09 07:54:31,2024-04-01,1712649271,11,154,0,30,dat globalistisch denken dat denken wat heel erg gericht is op centralisering massvergrooting op 1 hoog niveau ook buralgradisering dat zie je ook heel erg in ons land terug hè wij lopen daar zou ik willen zeggen zelfs in voorop en als je en u heeft er waarschijnlijk alle mee te maken gehad want of u nou kijkt naar ziekenhuisen woningkorporaties scholen de politie rechtbanken al onze institute zijn de afgelopen paarden zijn ja enorm in in schaal vergroot ze zijn heel veel scholen zijn gesloten of ze zijn dan niet gesloten maar samen gevoegd is van die hele grote schoolbesturen bij ziekenhuis zie je hetzelfde hetzelfde woordenkorporaties ook daar hebben we er iets van 1000 van en nu nog maar 300 dus het is heel veel groter geworden dat is ook 1 van de reden waarom bijvoorbeeld de controle van bijvoorbeeld huur dus op 1 eigen woningcooperatie minder is wat hoe kun je daar nog controle hebben als je zo 1 grote organisatie hebt hoe kun je daar nog invloed uit oefenen wordt het heel moeilijk dat zien we bijvoorbeeld ook bij gemeente dat is iets wat mij dan vooral interesseert want we hadden iets van 1000 gemeente naar Het Eind van de tweede wereldoorlog we zijn er nu nog nou 330 wat denk ik op dit moment van over hè en dat is als maar samengevoegd en er wordt heel veel onderzoek dus gedaan uh nou of het nou wel of niet slim is om dat allemaal samen te voegen niet alleen voor gemeentes trouwen ook voor scholen ziekenhuis al die instituten die ik noemde en dan kunnen ze bijvoorbeeld economitristen kunnen doen dan kunnen ze optimale schaal breken zeggen nou als het zo Groot is dan is het ieder geval qua eficentie is het optimaal en dan zie je dat onze instituten zijn nou veel te Groot gaat ook voor gemeente zijn veel te Groot optimaal ZEG maar 20 30.000 inwoners dat dan zijn mensen inwoners er ook mee betrokken en dat is ook goed voor de kwaliteit voor de verziningen en toch blijft bijna op schalen,[],Wist je dit?,Wist je dit,['wist'],8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.6491
7355786616763436321,2024-04-09 08:49:02,2024-04-01,1712652542,12,514,0,111,waarom is er inflatie het antwoord op die vraag is dat ons geldsysteem niet deugd we hadden min of meer autonome functioneerende centrale bank en dat is verloren gegaan toen de duitse en de nederlandse centrale banken opgingen in de europese centrale bank en toen hebben wij 1 zuid europese moneterre discipline gekregen geen moneterre discipline dat Wil zeggen dus geld bijdrukken om allerlei politieke projecten te financeren en dat hebben we heel lang gehad heel veel jaar en en heel veel jaar ging dat ja dat dat merkte je niet zo en dan werd er 60 miljard per maand gewoon in die economie gepompt dat gaat alleen maar die spiraal van inflatie versterken als je nu dus zoveel geld weer gaat geven aan de mensen je pompt weer €300 per maand per huishouden de samenleving in ja dan gaat dus weer de de huizen prijzen gaan weer stijgen de prijzen van brood gaan weer stijgen het gaat allemaal stijgen dus de spiraal van de inflatie en de enige manier waarop je dat kan oplossen is naar 1 gezond monoteer systeem toe en dat kan niet met zuidelijke landen wij willen niet dezelfde kant op zuid Europa heeft 1 totaal andere cultuur en ook 1 behoefte aan totaal ander moneter beleid dan noord Europa het is niet efficient het is niet wenselijk om allemaal hetzelfde moneteren beleid te voeren,[],"Nederlands spaargeld verdampt in rap tempo en het leven wordt steeds duurder door het gecentraliseerde, monetaire euro-beleid. One size fits none: tijd voor een eigen munteenheid en een NEXIT!",Nederlands spaargeld verdampt in rap tempo en het leven wordt steeds duurder door het gecentraliseerde monetaire eurobeleid One size fits none tijd voor een eigen munteenheid en een NEXIT,"['nederland', 'spaargeld', 'verdampt', 'rap', 'tempo', 'leven', 'wordt', 'duurder', 'gecentraliseerde', 'monetaire', 'eurobeleid', 'one', 'size', 'fit', 'none', 'tijd', 'eigen', 'munteenheid', 'nexit']",3,"wordt, overheid, tijd, who, duurder, nexit, debat, zinloze, hahaha, echte",0.8141
7355786616763436321,2024-04-09 08:49:02,2024-04-01,1712652542,12,514,0,111,waarom is er inflatie het antwoord op die vraag is dat ons geldsysteem niet deugd we hadden min of meer autonome functioneerende centrale bank en dat is verloren gegaan toen de duitse en de nederlandse centrale banken opgingen in de europese centrale bank en toen hebben wij 1 zuid europese moneterre discipline gekregen geen moneterre discipline dat Wil zeggen dus geld bijdrukken om allerlei politieke projecten te financeren en dat hebben we heel lang gehad heel veel jaar en en heel veel jaar ging dat ja dat dat merkte je niet zo en dan werd er 60 miljard per maand gewoon in die economie gepompt dat gaat alleen maar die spiraal van inflatie versterken als je nu dus zoveel geld weer gaat geven aan de mensen je pompt weer €300 per maand per huishouden de samenleving in ja dan gaat dus weer de de huizen prijzen gaan weer stijgen de prijzen van brood gaan weer stijgen het gaat allemaal stijgen dus de spiraal van de inflatie en de enige manier waarop je dat kan oplossen is naar 1 gezond monoteer systeem toe en dat kan niet met zuidelijke landen wij willen niet dezelfde kant op zuid Europa heeft 1 totaal andere cultuur en ook 1 behoefte aan totaal ander moneter beleid dan noord Europa het is niet efficient het is niet wenselijk om allemaal hetzelfde moneteren beleid te voeren,[],"Nederlands spaargeld verdampt in rap tempo en het leven wordt steeds duurder door het gecentraliseerde, monetaire euro-beleid. One size fits none: tijd voor een eigen munteenheid en een NEXIT!",Nederlands spaargeld verdampt in rap tempo en het leven wordt steeds duurder door het gecentraliseerde monetaire eurobeleid One size fits none tijd voor een eigen munteenheid en een NEXIT,"['nederland', 'spaargeld', 'verdampt', 'rap', 'tempo', 'leven', 'wordt', 'duurder', 'gecentraliseerde', 'monetaire', 'eurobeleid', 'one', 'size', 'fit', 'none', 'tijd', 'eigen', 'munteenheid', 'nexit']",3,"wordt, overheid, tijd, who, duurder, nexit, debat, zinloze, hahaha, echte",0.8141
7355816301224316192,2024-04-09 10:44:12,2024-04-01,1712659452,12,1424,0,241,roken en drugs ik denk dat het de gevaren daarvan schromelijk worden overdreven zeker van tabak ik vind het ook niet bij de overheid horen om daar de hele dag mee bezig te zijn ik vind dat mensen dat lekker 1 beetje zelf moeten bepalen en ik merk ook aan mijzelf dat ik het leuk vind dat ik het ontzettend bezierig vind als ik in 1 land kom ik word gewoon blij als ik in 1 land kom waar het allemaal wat minder obsessief dicht geregeld is waar je gewoon 1 sigaretje kan opsteken in het station of ergens waar je in 1 café zit het allemaal niet die die obsessie met het leven van mensen reguleren waar veel mensen hier in de kamer van zijn bevangen die komt mij de keel uit,[],❌ We moeten stoppen met het dichtreguleren van het leven!,We moeten stoppen met het dichtreguleren van het leven,"['stoppen', 'dichtreguleren', 'leven']",2,"nederland, democratie, leven, stem, saman, ky, kartel, dichtreguleren, stoppen, referendum",0.8294
7355816301224316192,2024-04-09 10:44:12,2024-04-01,1712659452,12,1424,0,241,roken en drugs ik denk dat het de gevaren daarvan schromelijk worden overdreven zeker van tabak ik vind het ook niet bij de overheid horen om daar de hele dag mee bezig te zijn ik vind dat mensen dat lekker 1 beetje zelf moeten bepalen en ik merk ook aan mijzelf dat ik het leuk vind dat ik het ontzettend bezierig vind als ik in 1 land kom ik word gewoon blij als ik in 1 land kom waar het allemaal wat minder obsessief dicht geregeld is waar je gewoon 1 sigaretje kan opsteken in het station of ergens waar je in 1 café zit het allemaal niet die die obsessie met het leven van mensen reguleren waar veel mensen hier in de kamer van zijn bevangen die komt mij de keel uit,[],❌ We moeten stoppen met het dichtreguleren van het leven!,We moeten stoppen met het dichtreguleren van het leven,"['stoppen', 'dichtreguleren', 'leven']",2,"nederland, democratie, leven, stem, saman, ky, kartel, dichtreguleren, stoppen, referendum",0.8294
7355870645441400097,2024-04-09 14:15:03,2024-04-01,1712672103,20,514,0,105,want ik vond het ook zo meteen dat rust laat hè dus ten eerste het is er nooit iets iets gebeurd maar avond aanavond zitten daar bij die talkshows dus mensen die werken voor het heekcenter voor statistiekstudies en we hebben dit jaar eigenlijk al eerder al aan deze tafel over gehad maar het blijft mij verbazen en verbeisteren die krijgen dus tonen zo niet miljoenen per jaar van de ministerie van defensie van Nederland amerika navo dingen en die en en niemand die zelfs maar de vraag opwerkt van 1 maar heeft u niet andere belang ja ik vind überhaupt eigenlijk omkopingen in de politie is 1 heel moeilijk te bewijzen ding in dat rapport van die die tsjechische dingen staat dat is in totaal over meerdere jaren over in heel Europa gaat het om enkele tienduizenden euro's dat is het verneuzen ja het russische beïnvloed is net enkele 10.000 euro's in totaal verdeeld over vele jaren en vele landen dat betekent dus dat het gaat om bedrag per persoon die dan betaald zou zijn voor 1 artikeltje op die site of zo wat dan omkopings zijn van misschien €500 €1.000 wat wat wordt zolang elke dag aan maar dat je betaald wordt voor 1 artikel is dat omkoping nee maar dit ja dat is precies mijn dus het is dus los van het feit dat er helemaal bij ons helemaal geen betalingen bekend zijn uh nou ja maar zelfs als zou d'r d'r dit soort 1 paar van dat soort betalingen zijn geweest dat gaat om bedragen er wordt 1 van iets er wordt 1 fantasieverhaal van gemaakt,[],Onze standpunten zijn niet gekocht. Maar die van de “experts” worden betaald door de NAVO!,Onze standpunten zijn niet gekocht Maar die van de experts worden betaald door de NAVO,"['standpunten', 'gekocht', 'expert', 'worden', 'betaald', 'navo']",5,"worden, vvd, goed, pepijn, houwelingen, betaald, navo, gekocht, standpunten, expert",0.9045
7355870645441400097,2024-04-09 14:15:03,2024-04-01,1712672103,20,514,0,105,want ik vond het ook zo meteen dat rust laat hè dus ten eerste het is er nooit iets iets gebeurd maar avond aanavond zitten daar bij die talkshows dus mensen die werken voor het heekcenter voor statistiekstudies en we hebben dit jaar eigenlijk al eerder al aan deze tafel over gehad maar het blijft mij verbazen en verbeisteren die krijgen dus tonen zo niet miljoenen per jaar van de ministerie van defensie van Nederland amerika navo dingen en die en en niemand die zelfs maar de vraag opwerkt van 1 maar heeft u niet andere belang ja ik vind überhaupt eigenlijk omkopingen in de politie is 1 heel moeilijk te bewijzen ding in dat rapport van die die tsjechische dingen staat dat is in totaal over meerdere jaren over in heel Europa gaat het om enkele tienduizenden euro's dat is het verneuzen ja het russische beïnvloed is net enkele 10.000 euro's in totaal verdeeld over vele jaren en vele landen dat betekent dus dat het gaat om bedrag per persoon die dan betaald zou zijn voor 1 artikeltje op die site of zo wat dan omkopings zijn van misschien €500 €1.000 wat wat wordt zolang elke dag aan maar dat je betaald wordt voor 1 artikel is dat omkoping nee maar dit ja dat is precies mijn dus het is dus los van het feit dat er helemaal bij ons helemaal geen betalingen bekend zijn uh nou ja maar zelfs als zou d'r d'r dit soort 1 paar van dat soort betalingen zijn geweest dat gaat om bedragen er wordt 1 van iets er wordt 1 fantasieverhaal van gemaakt,[],Onze standpunten zijn niet gekocht. Maar die van de “experts” worden betaald door de NAVO!,Onze standpunten zijn niet gekocht Maar die van de experts worden betaald door de NAVO,"['standpunten', 'gekocht', 'expert', 'worden', 'betaald', 'navo']",5,"worden, vvd, goed, pepijn, houwelingen, betaald, navo, gekocht, standpunten, expert",0.9045
7356582878131572001,2024-04-11 12:18:54,2024-04-01,1712837934,48,803,0,161,het eigen risico in de zorg steeg onder Mark Rutte van €220 per jaar naar in 2012 naar €385 per jaar 1 stijging van 75% in 5 jaar tijd nu werd vandaag gelukkig bekend dat het eigen risico niet nog verder verhoogd wordt maar dat de zorgpremie dan weer wel verhoogd wordt het is 1 klassieke broekzak vestzak truc Edith schippers speelt balletje balletje met de kiezers niet het eigen risico verhogen want dat bleek op teveel weerstand te stuiten maar dan weer wel de zorgpremie verhogen en nu maar hopen dat de mensen het allemaal niet meer kunnen volgen,[],Al gaan we linksom of rechtsom: elke keer betaalt de Nederlander méér aan de staat. ,Al gaan we linksom of rechtsom elke keer betaalt de Nederlander mr aan de staat,"['gaan', 'linksom', 'rechtsom', 'keer', 'betaalt', 'nederlander', 'mr', 'staat']",8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.8166
7356589683410799905,2024-04-11 12:45:18,2024-04-01,1712839518,55,765,0,262,maar voorzitter is er nogal ironisch dat hier de Heer patanotte begint over verdachtmaking als dan bij de bad in Nederland over sinjade dat in Nederland ook gebeurt je niet eens komt opdagen alleen maar verdachtmakingen hier komt uit en vervolgens niet eens voor het voorstel stond om 1 nederlander onderzoek naar te doen en van dat hele debat stond in het teken van false beschuldigingen verdachtmakingen roddels waar wij wij wij wij wij heel duidelijk hebben gezegd wij komen heel graag debateren over daadwerkelijk bestaande problemen maar niet over geruchten en insinuaties die ergens in 1 roddel blaadje hebben gestaan en inmiddels ook is aangetoend dat inderdaad die valsse beschuldigingen niet waar bleken te zijn de cijfers van vorm zijn inmiddels gecontroleerd bleek inderdaad dat wij geen uh geld of wat dan ook van Rusland zouden krijgen dus in plaats van dat de hippatennotte mij nu gaat beschuldigen van verdachtmakingen zou het gepast te zijn als IE even zijn excuses aanbiedt voor de valsse verdachtmakingen die de hippatennotte heeft geuit aan het adres van voren,[],🔥🔥 “Paternotte zou zijn excuses moeten aanbieden!”,Paternotte zou zijn excuses moeten aanbieden,"['paternotte', 'excuse', 'aanbieden']",0,"denken, eigen, ralf, dekker, samenleving, laat, zit, partij, uur, klein",0.8352
7356930790594235680,2024-04-12 10:49:02,2024-04-01,1712918942,20,192,0,24,wij zijn 1 partij en die willen meer geld voor onderwijs zorg politie mensen woningen al die dingen die nederlanders allemaal tekort komen en waarom komen dat tekort omdat er 1 aantal giga projecten zijn waar al die cartelpartijen mee door willen gaan zinloze oorlogen voeren in Ukraine en Syrië enzovoort immigratie klimaat al dat soort dingen daar gaat ons geld naartoe,[],"Het geld van de Nederlandse belastingbetaler wordt voor van alles gebruikt, behalve voor ons eigen land en onze eigen mensen. Wat FVD betreft doen we het precies andersom!",Het geld van de Nederlandse belastingbetaler wordt voor van alles gebruikt behalve voor ons eigen land en onze eigen mensen Wat FVD betreft doen we het precies andersom,"['geld', 'nederlandse', 'belastingbetaler', 'wordt', 'alles', 'gebruikt', 'eigen', 'land', 'eigen', 'mensen', 'fvd', 'betreft', 'doen', 'andersom']",6,"nederlandse, immigratie, land, wordt, bevolking, minder, ten, mark, rutte, ziet",0.6163
7358498759396969761,2024-04-16 16:13:28,2024-04-01,1713284008,28,698,0,180,het baart mij grote zorgen dat onze overheid zich vandaag de dag steeds meer bezig houdt met de inhoud van berichten in de media die niet strafbaar zijn maar in de ogen van de overheid onjuist zouden zijn en daarom niet verspreid mogen worden de overheid ziet het naar eigen zeggen als haar taak om de nederlandse bevolking te beschermen tegen onjuiste berichten ik zie je daarentegen als mijn taak om te waarschuwen voor het grote gevaar dat hiervan uitgaat en dat doe ik aan de hand van 1 verordering die in Nederland werd uitgevaardigd op 6 juli negentienveertig door de rijkste commissaris voor het bezetten nederlandse gebied in opdracht van Adolf Hitler vaardigde de rijkscommissaris met deze veroordening 1 verbod uit op 1 Groot aantal nederlandse radiozenders en de officiële reden voor dit verbod die wordt explisiet beschreven in de veroordening ik citeer ter bescherming van de nederlandse bevolking tegen onjuiste berichten einde citaat tegenwoordig begrijpen we allemaal dat het daadwerkelijke motiv van deze veroordening helemaal niet was om de nederlandse bevolking te beschermen tegen onjuiste berichten maar om de macht van de staat te beschermen tegen kritiek op de overheid en om dissidenten politieke opvattingen de kop in te drukken maar wie dit daadwerkelijke motief destijds benoemd zou hebben zou hoogst waarschijnlijk door de staat zijn aangemerkt als iets dat tegenwoordig 1 complotdenker of 1 anti overheidsextremist wordt genoemd,[],Het is geen taak van de overheid om zich te bemoeien met wat 'waar' is en wat niet. We hebben in het verleden gezien dat dit een trek is van totalitaire regimes. Gideon van Meijeren waarschuwt voor de toenemende controle op het vrije woord.,Het is geen taak van de overheid om zich te bemoeien met wat waar is en wat niet We hebben in het verleden gezien dat dit een trek is van totalitaire regimes Gideon van Meijeren waarschuwt voor de toenemende controle op het vrije woord,"['taak', 'overheid', 'zich', 'bemoeien', 'verleden', 'gezien', 'trek', 'totalitaire', 'regime', 'gideon', 'meijeren', 'waarschuwt', 'toenemende', 'controle', 'vrije', 'woord']",3,"wordt, overheid, tijd, who, duurder, nexit, debat, zinloze, hahaha, echte",0.7568
7358739459875048737,2024-04-17 07:47:40,2024-04-01,1713340060,16,598,0,109,1 van de grote misvattingen in de moderne wereld is dat regeltjes en afspraken superiereer zouden zijn aan diepe cultuele en biologische gegevenheden ik HEB het over het maakbaarheidsdenken wensdenken we zien het bij het klimaatbeleid uitdrukking van 1 megalomanen fantasie van ontwortelde mensen die menen de temperatuur schommeling op de ganse planeet tot op 2 cijfertjes achter de komma te kunnen beheersen we zien het in het lgbtqip plus denken waarin het wordt voorgesteld alsof de biologische realiteit van het geslacht slechts 1 detail zou zijn en de menselijke beslissing om 1 bepaald gender te hebben superieuw zou zijn we zien het in het immigratiebeleid waarin de overtuiging leidend is dat onze identiteiten verstrikt fluide zijn en maakbaar en we zien het in de europese uni 1 politieke organisatie die is gebazeerd op de overtuiging dat de oude volkeren van Europa met 1 pennestreek kunnen worden ontbonden en dat 1 nieuw ontworteld niet volk kunnen worden gemaakt door middel van 1 programma van economische en moneteren prikkels,[],De feitelijke gegevenheden van de natuur zijn belangrijker dan door de mens verzonnen ‘regeltjes’.,De feitelijke gegevenheden van de natuur zijn belangrijker dan door de mens verzonnen regeltjes,"['feitelijke', 'gegevenheden', 'natuur', 'belangrijker', 'men', 'verzonnen', 'regeltjes']",3,"wordt, overheid, tijd, who, duurder, nexit, debat, zinloze, hahaha, echte",0.9179
7359133731061386528,2024-04-18 09:17:31,2024-04-01,1713431851,49,320,0,47,ons argument tegen deze euro is niet zomaar hè wat je soms bij populistisch recht ziet dat we alleen maar moeten betalen voor de schulden van zuid Europa natuurlijk wij moeten betalen voor de schulden van zuid Europa dat is fout dat is object onze passionen verdampen is allemaal waar maar zelfs als we bij voorbeeld Italië en Frankrijk zouden kunnen dwingen om minder te lenen om minder uit te geven om noord europese begrootte disciplineten aanvaardend dan nog zouden wij tegen de euro zijn we zijn alleen maar samen sterker als we ook dezelfde kant op zouden willen als je 2 mensen vastgebonden aan elkaar in 1 rivier gooit dan zullen ze verdrinken als je ze los van elkaar in 1 rivier gooit blijven ze zwemmen kunnen ze blijven drijven en zo is het ook met landen en met 1 eigen munt wij willen niet dezelfde kant op het is niet efficient het is niet wenselijk om allemaal hetzelfde moneteren beleid te voeren,[],Europese volkeren verschillen. Dat kan je niet overbruggen met de EU!,Europese volkeren verschillen Dat kan je niet overbruggen met de EU,"['europese', 'volkeren', 'verschillen', 'overbruggen', 'eu']",8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.8956
7359180008776043809,2024-04-18 12:17:04,2024-04-01,1713442624,32,413,0,67,bijvoorbeeld Japan ik HEB 1 aantal jaar in Japan gewoond dus vrij monaethische samenleving stel dat daar ineens al mijn europeanen zouden gaan wonen dan is voor mij Japan Japan niet meer dus niet omdat ik 1 hekel aan blanke of zo HEB heeft er niks mee te maken het samenleven verandert als de bevolking verandert ja zo zo logisch als het maar zijn kan en dat is ook 1 heel Groot probleem,[],"Als de bevolkingssamenstelling verandert, verandert de samenleving. Zo simpel is het!",Als de bevolkingssamenstelling verandert verandert de samenleving Zo simpel is het,"['bevolkingssamenstelling', 'verandert', 'verandert', 'samenleving', 'simpel']",0,"denken, eigen, ralf, dekker, samenleving, laat, zit, partij, uur, klein",0.8931
7359564460375149857,2024-04-19 13:08:58,2024-04-01,1713532138,7,351,0,51,voorzitter het is heel sinisch het kabinet en ongeveer alle partijen hier in de kamer laten de nederlandse belasting betalen opdraaien voor hun klimaatbeleid er wordt 60 miljard uitgetrokken voor 1 klimaat en stickstofffonds overal komen honderden miljarder kostende windmolens en zonnenakkers alle huizen moeten voor 1 godsvermogen van het Gras er is 1 vliegtaks gekomen die wordt binnenkort alweer verhoogd maar ondertussen vliegen de mensen die dit allemaal invoeren de hele wereld over voor allerlei snoepreisjes ze skipte minister jette de algemene beschouwingen om de global clean energy vorm bij te wonen in amerika en minister hoestraal was ook afwezig omdat hij in New York was als voorzitter van de vn lgbtqi plus plus groep ook volgde hij 1 hele leerzame panel discussie over feministisch buitenlandsbeleid waar we als land natuurlijk heel veel aan gaan hebben het is hilarisch maar het is ook heel tragisch die hypocrisie is onvoorstelbaar dezelfde mensen die heel Nederland laten bloeden voor hun klimaat sprookje trekken zich er zelf helemaal niks van aan,[],"Stuitende hypocrisie: dezelfde mensen die ons het klimaatsprookje voorschotelen, trekken zich er zelf helemaal niets van aan.",Stuitende hypocrisie dezelfde mensen die ons het klimaatsprookje voorschotelen trekken zich er zelf helemaal niets van aan,"['stuitende', 'hypocrisie', 'dezelfde', 'mensen', 'klimaatsprookje', 'voorschotelen', 'trekken', 'zich', 'zelf', 'helemaal', 'niets']",0,"denken, eigen, ralf, dekker, samenleving, laat, zit, partij, uur, klein",0.6915
7363217093489167648,2024-04-29 09:23:07,2024-04-01,1714382587,11,184,0,28,leefstijl verbetering 1 aantal sprekers die en dat is natuurlijk ook de lijn van de regering we moeten minder vlees gaan eten moeten minder dierlijke producten gaan eten omdat 1 paalde overtuiging zich heeft meester gemaakt van alle mensen dat dat slecht zou zijn zoals op veel punten staat voor 1 verdemokatie dus voor 00:59 echt 1 andere visie wij geloven dat mensen juist meer vlees zouden moeten eten ik vind dat dit wezelijk onderdeel is van de manier waarop man nu nadenkt over het leven we moeten allemaal plastic wezens worden en daar hoort bij dat we 3 d printen groentenburgers straks en insectenburgers moeten gaan eten maar geen goed stuk biefstuk meer ik vind dat 1 wezelijk onderdeel van de politiek die die nu gevoerd wordt in de europeise uni de feminisering van de europeise mens vegetarisering van de europese mens ik Ben daar tegen wij zijn de partij van de vleeseters van de vis eten wij zijn partij van de traditionele oerdiët van de mens,[],"🥩 We moeten niet mínder, maar méér vlees eten!",We moeten niet mnder maar mr vlees eten,"['mnder', 'mr', 'vlees', 'eten']",2,"nederland, democratie, leven, stem, saman, ky, kartel, dichtreguleren, stoppen, referendum",0.8658
7363249537638616352,2024-04-29 11:29:00,2024-04-01,1714390140,17,352,0,83,in de schaduw van de oprukkende megavinterbines verliezen onze noordzeedieren hun thuis zeehonden worden verjaagd naar minder gunstige leefgebieden omdat hun habitat wordt verstoord door mechanisch lawaai en fysieke obstakels door de penetrante geluidsgolven raken ook de bruinvissen volledig gedestorienteerd en wordt hun vermogen om te navigeren en om voedsel te zoeken ernstig verminderd en ook boven water wordt dood en verderf gezeid door de immense wieken die als zwaarde door de lucht snijden met fatale gevolgen voor duizenden vogels en vleermuis we geven de aarde op deze manier niet schoon door aan de volgende generatie nee we zadelen de volgende generatie op met 1 totaal verpest kustgebied en 1 enorme Berg aan niet te recyclen afval van de winterbiene zelf,[],🤯 Wist jij dit over de windmolens?,Wist jij dit over de windmolens,"['wist', 'windmolens']",8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.7793
7363301359208140065,2024-04-29 14:50:03,2024-04-01,1714402203,22,104,0,22,we hebben het veel over stikstof gehad hè stikstof is 1 onderwerp in het onderwerp nationaal programma landelijk gebied maar er zijn 22 programma's die aanspraak maken op de ruimte in Nederland dus landelijk gebied is maar 1 1 van die 22 programma's en die programma's zitten dus ook alle transities in dus klimat energie uh maar ook defensie dat was wel interessant dus want je denkt dit gaat omruindelijke ordening en op Elk gebied tussen op het stad en platte land uh ruimen ze uh ruimte in voor defensie en dus omdat ze zeggen er is meer drijving uh moet er ook meer NATO materiaal gestationeerd worden en moet er geoefend worden in het landelijk gebied en in steden dus er zijn heel veel programma's die aanspraak maken op de ruimte die willen ze allemaal samenvoegen en dat noemt de Hugo de jongen dus de wederombouw van Nederland niet weder opbouw maar weder ombouw precies beetje aansluiten op de omvolking ja en als je dus dat die rolverkaveling meeneemt ja met de rolverkaveling dan praten we over het nadele wereld ja want dat was die wederopbouw maar toen is 75% van het land op de schop gegaan en net zoals de wder opbouwen gaan we nu wder ombouwen en denk ik gaat dit om 75% van het land Van Wie is dat land om hoeveel hectares gaat het daar blijft IE heel vaag over Uhm maar hij heeft in ieder geval 1 Groot 1 Groot plan ja er is 1 Groot project gaande om Nederland totaal Anders te maken dan het tot nu toe was ja,[],Hugo de Jonge wil Nederland transformeren! Wat vind jij van deze plannen?,Hugo de Jonge wil Nederland transformeren Wat vind jij van deze plannen,"['hugo', 'jonge', 'wil', 'nederland', 'transformeren', 'vind', 'deze', 'plannen']",9,"wil, zich, rutte, gideon, meijeren, eens, jonge, maken, einde, burger",0.4677
7363610821647174944,2024-04-30 10:50:58,2024-04-01,1714474258,18,614,0,94,en we beginnen met 1 opmerkelijke uitspraak van 1 uh VVD wethouder in Amsterdam ja inderdaad het gaat om Erik van de burg en tijdens 1 speech die hij gisteravond hield tijdens 1 conferentie zei hij eigenlijk dat hij uh ja hoe meer asielzoekers hoe beter dat IE daar heel blij mee zou zijn komt de uitspraak van Erik van de burger helemaal niet verrassend want ik roep al heel lang de VVD is 1 pro immigratie 1 pro EU partij en ze doen altijd wel stoer over uh uh grenskontrollers en minder EU en zo maar als het puntje bij paaltje komt dan gaan ze altijd mee met de grote stroom van het opheffen van Nederland als uh onafhankelijk en zelfstandig land,[],🤯 De VVD is een van de grootste aanjagers van de massa-immigratie!,De VVD is een van de grootste aanjagers van de massaimmigratie,"['vvd', 'grootste', 'aanjagers', 'massaimmigratie']",5,"worden, vvd, goed, pepijn, houwelingen, betaald, navo, gekocht, standpunten, expert",0.4378
